        2         11      258.7     410.46    -151.76     1850.2   1971.825   -121.625      213.8    299.855  -86.05501  
        2         12      420.3     410.46   9.839996     2067.7   1971.825     95.875      232.6    299.855    -67.255  
        2         13      420.5     410.46   10.04001     1796.7   1971.825   -175.125      264.8    299.855  -35.05502  
        2         14      494.5     410.46   84.04001     1625.8   1971.825  -346.0249      306.9    299.855   7.044983  
        2         15      405.1     410.46  -5.359985       1667   1971.825   -304.825      351.1    299.855     51.245  
        2         16      418.8     410.46   8.339996     1677.4   1971.825  -294.4249      357.8    299.855   57.94498  
        2         17      588.2     410.46     177.74     2289.5   1971.825    317.675      342.1    299.855     42.245  
        2         18      645.2     410.46     234.74     2159.4   1971.825    187.575      444.2    299.855    144.345  
        2         19        641     410.46     230.54     2031.3   1971.825    59.4751      623.6    299.855    323.745  
        2         20      459.3     410.46      48.84     2115.5   1971.825    143.675      669.7    299.855    369.845  
        3          1       33.1     102.29     -69.19     1170.6   1941.325   -770.725       97.8     400.16    -302.36  
        3          2         45     102.29     -57.29     2015.8   1941.325    74.4751      104.4     400.16    -295.76  
        3          3       77.2     102.29     -25.09     2803.3   1941.325   861.9751        118     400.16    -282.16  
        3          4       44.6     102.29     -57.69     2039.7   1941.325     98.375      156.2     400.16    -243.96  
        3          5       48.1     102.29     -54.19     2256.2   1941.325    314.875      172.6     400.16    -227.56  
        3          6       74.4     102.29     -27.89     2132.2   1941.325    190.875      186.6     400.16    -213.56  
        3          7        113     102.29      10.71     1834.1   1941.325   -107.225      220.9     400.16    -179.26  
        3          8       91.9     102.29     -10.39       1588   1941.325   -353.325      287.8     400.16    -112.36  
        3          9       61.3     102.29     -40.99     1749.4   1941.325  -191.9249      319.9     400.16  -80.26001  
        3         10       56.8     102.29     -45.49     1687.2   1941.325   -254.125      321.3     400.16  -78.86002  
        3         11       93.6     102.29  -8.690002     2007.7   1941.325     66.375      319.6     400.16     -80.56  
        3         12      159.9     102.29   57.60999     2208.3   1941.325   266.9751        346     400.16     -54.16  
        3         13      147.2     102.29      44.91     1656.7   1941.325   -284.625      456.4     400.16   56.23999  
        3         14      146.3     102.29      44.01     1604.4   1941.325  -336.9249      543.4     400.16     143.24  
        3         15       98.3     102.29  -3.989998     1431.8   1941.325  -509.5249      618.3     400.16     218.14  
        3         16       93.5     102.29  -8.790001     1610.5   1941.325   -330.825      647.4     400.16     247.24  
        3         17      135.2     102.29      32.91     1819.4   1941.325  -121.9249      671.3     400.16     271.14  
        3         18      157.3     102.29      55.01     2079.7   1941.325    138.375      726.1     400.16     325.94  
        3         19      179.5     102.29      77.21     2371.6   1941.325   430.2751      800.3     400.16     400.14  
        3         20      189.6     102.29   87.31001     2759.9   1941.325    818.575      888.9     400.16     488.74  
        4          1      40.29    86.1235   -45.8335      417.5     693.21    -275.71       10.5    121.245   -110.745  
        4          2      72.76    86.1235  -13.36349      837.8     693.21     144.59       10.2    121.245   -111.045  
        4          3      66.26    86.1235  -19.86349      883.9     693.21     190.69       34.7    121.245    -86.545  
        4          4       51.6    86.1235   -34.5235      437.9     693.21    -255.31       51.8    121.245  -69.44501  
        4          5      52.41    86.1235   -33.7135      679.7     693.21  -13.51001       64.3    121.245    -56.945  
        4          6      69.41    86.1235  -16.71349      727.8     693.21   34.58997       67.1    121.245    -54.145  
        4          7      68.35    86.1235   -17.7735      643.6     693.21  -49.61005       75.2    121.245  -46.04501  
        4          8       46.8    86.1235   -39.3235      410.9     693.21    -282.31       71.4    121.245    -49.845  
        4          9       47.4    86.1235   -38.7235      588.4     693.21    -104.81       67.1    121.245    -54.145  
        4         10      59.57    86.1235   -26.5535      698.4     693.21   5.190002       60.5    121.245    -60.745  
        4         11      88.78    86.1235   2.656502      846.4     693.21     153.19       54.6    121.245    -66.645  
        4         12      74.12    86.1235  -12.00349      893.8     693.21     200.59       84.8    121.245    -36.445  
        4         13      62.68    86.1235   -23.4435        579     693.21    -114.21       96.8    121.245    -24.445  
        4         14      89.36    86.1235   3.236504      694.6     693.21   1.389954      110.2    121.245  -11.04501  
        4         15      78.98    86.1235  -7.143494      590.3     693.21    -102.91      147.4    121.245   26.15499  
        4         16     100.66    86.1235   14.53651      693.5     693.21    .289978      163.2    121.245   41.95499  
        4         17     160.62    86.1235    74.4965        809     693.21     115.79      203.5    121.245     82.255  
        4         18        145    86.1235    58.8765        727     693.21   33.78998      290.6    121.245    169.355  
        4         19     174.93    86.1235    88.8065     1001.5     693.21     308.29      346.1    121.245    224.855  
        4         20     172.49    86.1235   86.36651      703.2     693.21    9.98999      414.9    121.245    293.655  
        5          1      39.68    61.3025   -21.6225      157.7     231.47     -73.77      183.2    486.765   -303.565  
        5          2      50.73    61.3025   -10.5725      167.9     231.47  -63.57001        204    486.765   -282.765  
        5          3      74.24    61.3025    12.9375      192.9     231.47  -38.57001        236    486.765   -250.765  
        5          4      53.51    61.3025  -7.792503      156.7     231.47     -74.77      291.7    486.765   -195.065  
        5          5      42.65    61.3025   -18.6525      191.4     231.47  -40.07001      323.1    486.765   -163.665  
        5          6      46.48    61.3025   -14.8225      185.5     231.47     -45.97        344    486.765   -142.765  
        5          7       61.4    61.3025   .0974998      199.6     231.47     -31.87      367.7    486.765   -119.065  
        5          8      39.67    61.3025   -21.6325      189.5     231.47     -41.97      407.2    486.765    -79.565  
        5          9      62.24    61.3025      .9375      151.2     231.47     -80.27      426.6    486.765  -60.16501  
        5         10      52.32    61.3025  -8.982502      187.7     231.47     -43.77        470    486.765  -16.76501  
        5         11      63.21    61.3025   1.907497      214.7     231.47     -16.77      499.2    486.765     12.435  
        5         12      59.37    61.3025  -1.932503      232.9     231.47   1.429993      534.6    486.765   47.83496  
        5         13      58.02    61.3025  -3.282501        249     231.47      17.53      566.6    486.765   79.83496  
        5         14      70.34    61.3025   9.037495      224.5     231.47  -6.970001      595.3    486.765    108.535  
        5         15      67.42    61.3025   6.117496      237.3     231.47   5.830002      631.4    486.765    144.635  
        5         16      55.74    61.3025    -5.5625      240.1     231.47   8.630005      662.3    486.765    175.535  
        5         17       80.3    61.3025    18.9975      327.3     231.47   95.82999      683.9    486.765    197.135  
        5         18       85.4    61.3025    24.0975      359.4     231.47     127.93      729.3    486.765    242.535  
        5         19       81.9    61.3025    20.5975      398.4     231.47     166.93      774.3    486.765    287.535  
        5         20      81.43    61.3025    20.1275      365.7     231.47     134.23      804.9    486.765    318.135  
        6          1      20.36     55.411    -35.051        197    419.865   -222.865        6.5    104.285    -97.785  
        6          2      25.98     55.411    -29.431      210.3    419.865   -209.565       15.8    104.285  -88.48499  
        6          3      25.94     55.411    -29.471      223.1    419.865   -196.765       27.7    104.285  -76.58499  
        6          4      27.53     55.411    -27.881      216.7    419.865   -203.165       39.2    104.285  -65.08499  
        6          5       24.6     55.411    -30.811      286.4    419.865   -133.465       48.6    104.285    -55.685  
        6          6      28.54     55.411    -26.871        298    419.865   -121.865       52.5    104.285    -51.785  
        6          7      43.41     55.411    -12.001      276.9    419.865   -142.965       61.5    104.285    -42.785  
        6          8      42.81     55.411    -12.601      272.6    419.865   -147.265       80.5    104.285    -23.785  
        6          9      27.84     55.411    -27.571      287.4    419.865   -132.465       94.4    104.285  -9.884995  
        6         10       32.6     55.411    -22.811      330.3    419.865    -89.565       92.6    104.285    -11.685  
        6         11      39.03     55.411    -16.381      324.4    419.865    -95.465       92.3    104.285  -11.98499  
        6         12      50.17     55.411  -5.241001      401.9    419.865    -17.965       94.2    104.285    -10.085  
        6         13      51.85     55.411  -3.561001      407.4    419.865    -12.465      111.4    104.285   7.115005  
        6         14      64.03     55.411   8.618999      409.2    419.865  -10.66498      127.4    104.285   23.11501  
        6         15      68.16     55.411     12.749      482.2    419.865   62.33502      149.3    104.285   45.01501  
        6         16      77.34     55.411     21.929      673.8    419.865    253.935      164.4    104.285     60.115  
        6         17       95.3     55.411     39.889      676.9    419.865    257.035      177.2    104.285     72.915  
        6         18      99.49     55.411     44.079        702    419.865    282.135        200    104.285     95.715  
        6         19     127.52     55.411   72.10899      793.5    419.865    373.635      211.5    104.285    107.215  
        6         20     135.72     55.411   80.30901      927.3    419.865    507.435      238.7    104.285    134.415  
        7          1      24.43    47.5955   -23.1655        138     149.79  -11.79001      100.2    314.945   -214.745  
        7          2      23.21    47.5955   -24.3855      200.1     149.79      50.31        125    314.945   -189.945  
        7          3      32.78    47.5955   -14.8155      210.1     149.79      60.31      142.4    314.945   -172.545  
        7          4      32.54    47.5955   -15.0555      161.2     149.79   11.40999      165.1    314.945   -149.845  
        7          5      26.65    47.5955   -20.9455      161.7     149.79   11.90999      194.8    314.945   -120.145  
        7          6      33.71    47.5955   -13.8855      145.1     149.79  -4.690002      222.9    314.945  -92.04501  
        7          7       43.5    47.5955  -4.095501      110.6     149.79  -39.19001      252.1    314.945    -62.845  
        7          8      34.46    47.5955   -13.1355       98.1     149.79  -51.69001      276.3    314.945  -38.64502  
        7          9      44.28    47.5955  -3.315502      108.8     149.79  -40.99001      300.3    314.945  -14.64502  
        7         10       70.8    47.5955    23.2045      118.2     149.79  -31.59001      318.2    314.945   3.255005  
        7         11      44.12    47.5955  -3.475502      126.5     149.79  -23.29001      336.2    314.945     21.255  
        7         12      48.98    47.5955   1.384499      156.7     149.79   6.909988      351.2    314.945     36.255  
        7         13      48.51    47.5955   .9144974      119.4     149.79  -30.39001      373.6    314.945     58.655  
        7         14         50    47.5955   2.404499      129.1     149.79     -20.69      389.4    314.945   74.45499  
        7         15      50.59    47.5955   2.994499      134.8     149.79  -14.99001      406.7    314.945     91.755  
        7         16      42.53    47.5955  -5.065502      140.8     149.79  -8.990005      429.5    314.945    114.555  
        7         17      64.77    47.5955    17.1745        179     149.79   29.20999      450.6    314.945    135.655  
        7         18      72.68    47.5955    25.0845      178.1     149.79      28.31      466.9    314.945    151.955  
        7         19      73.86    47.5955    26.2645      186.8     149.79   37.00999      486.2    314.945    171.255  
        7         20      89.51    47.5955    41.9145      192.7     149.79   42.90999      511.3    314.945    196.355  
        8          1      12.93    42.8915   -29.9615      191.5     670.91    -479.41        1.8      85.64     -83.84  
        8          2       25.9    42.8915   -16.9915        516     670.91    -154.91         .8      85.64     -84.84  
        8          3      35.05    42.8915  -7.841499        729     670.91   58.08997        7.4      85.64     -78.24  
        8          4      22.89    42.8915   -20.0015      560.4     670.91    -110.51       18.1      85.64     -67.54  
        8          5      18.84    42.8915   -24.0515      519.9     670.91    -151.01       23.5      85.64     -62.14  
        8          6      28.57    42.8915   -14.3215      628.5     670.91  -42.41003       26.5      85.64     -59.14  
        8          7      48.51    42.8915     5.6185      537.1     670.91  -133.8101       36.2      85.64     -49.44  
        8          8      43.34    42.8915   .4485016      561.2     670.91    -109.71       60.8      85.64     -24.84  
        8          9      37.02    42.8915  -5.871498      617.2     670.91  -53.71002       84.4      85.64  -1.239998  
        8         10      37.81    42.8915  -5.081497      626.7     670.91  -44.21002       91.2      85.64   5.559998  
        8         11      39.27    42.8915  -3.621498      737.2     670.91   66.28998       92.4      85.64   6.760002  
        8         12      53.46    42.8915    10.5685      760.5     670.91   89.58997         86      85.64   .3600006  
        8         13      55.56    42.8915    12.6685      581.4     670.91  -89.51001      111.1      85.64      25.46  
        8         14      49.56    42.8915   6.668503      662.3     670.91  -8.610046      130.6      85.64   44.96001  
        8         15      32.04    42.8915   -10.8515      583.8     670.91  -87.11005      141.8      85.64      56.16  
        8         16      32.24    42.8915   -10.6515      635.2     670.91  -35.71002      136.7      85.64      51.06  
        8         17      54.38    42.8915    11.4885      723.8     670.91   52.88995      129.7      85.64      44.06  
        8         18      71.78    42.8915    28.8885      864.1     670.91   193.1899      145.5      85.64      59.86  
        8         19      90.08    42.8915    47.1885     1193.5     670.91     522.59      174.8      85.64      89.16  
        8         20       68.6    42.8915    25.7085     1188.9     670.91     517.99      213.5      85.64     127.86  
        9          1      26.63     41.889    -15.259      290.6     333.65  -43.04999        162      297.9     -135.9  
        9          2      23.39     41.889    -18.499      291.1     333.65  -42.54999        174      297.9     -123.9  
        9          3      30.65     41.889    -11.239        335     333.65   1.350006        183      297.9     -114.9  
        9          4      20.89     41.889    -20.999        246     333.65  -87.64999        198      297.9  -99.89999  
        9          5      28.78     41.889    -13.109      356.2     333.65   22.55002        208      297.9  -89.89999  
        9          6      26.93     41.889    -14.959      289.8     333.65  -43.85001        223      297.9  -74.89999  
        9          7      32.08     41.889  -9.808998      268.2     333.65  -65.44998        234      297.9  -63.89999  
        9          8      32.21     41.889  -9.679001      213.3     333.65    -120.35        248      297.9  -49.89999  
        9          9      35.69     41.889  -6.199001      348.2     333.65   14.55002        274      297.9  -23.89999  
        9         10      62.47     41.889     20.581      374.2     333.65   40.55002        282      297.9  -15.89999  
        9         11      52.32     41.889     10.431      387.2     333.65   53.55002        316      297.9   18.10001  
        9         12      56.95     41.889     15.061      347.4     333.65      13.75        302      297.9   4.100006  
        9         13      54.32     41.889     12.431      291.9     333.65     -41.75        333      297.9   35.10001  
        9         14      40.53     41.889  -1.359001      297.2     333.65  -36.44998        359      297.9   61.10001  
        9         15      32.54     41.889  -9.348999      276.9     333.65     -56.75        370      297.9   72.10001  
        9         16      43.48     41.889      1.591      274.6     333.65  -59.04999        376      297.9   78.10001  
        9         17      56.49     41.889     14.601      339.9     333.65       6.25        391      297.9   93.10001  
        9         18      65.98     41.889     24.091      474.8     333.65     141.15        414      297.9      116.1  
        9         19      66.11     41.889     24.221        496     333.65     162.35        443      297.9      145.1  
        9         20      49.34     41.889      7.451      474.5     333.65     140.85        468      297.9      170.1  
       10          1       2.54     3.0845  -.5445001      70.91     70.921   -.010994        4.5     5.9415    -1.4415  
       10          2          2     3.0845    -1.0845      87.94     70.921     17.019       4.71     5.9415    -1.2315  
       10          3       2.19     3.0845     -.8945       82.2     70.921     11.279       4.57     5.9415    -1.3715  
       10          4       1.99     3.0845    -1.0945      58.72     70.921    -12.201       4.56     5.9415    -1.3815  
       10          5       2.03     3.0845    -1.0545      80.54     70.921   9.619003       4.38     5.9415    -1.5615  
       10          6       1.81     3.0845    -1.2745      86.47     70.921     15.549       4.21     5.9415    -1.7315  
       10          7       2.14     3.0845     -.9445      77.68     70.921   6.759003       4.12     5.9415    -1.8215  
       10          8       1.86     3.0845    -1.2245      62.16     70.921  -8.760998       3.83     5.9415    -2.1115  
       10          9        .93     3.0845    -2.1545      62.24     70.921  -8.680996       3.58     5.9415    -2.3615  
       10         10       1.18     3.0845    -1.9045      61.82     70.921  -9.100998       3.41     5.9415    -2.5315  
       10         11       1.36     3.0845    -1.7245      65.85     70.921  -5.070999       3.31     5.9415    -2.6315  
       10         12       2.24     3.0845  -.8445001      69.54     70.921  -1.380997       3.23     5.9415    -2.7115  
       10         13       3.81     3.0845   .7254999      64.97     70.921  -5.950996        3.9     5.9415    -2.0415  
       10         14       5.66     3.0845     2.5755         68     70.921  -2.920998       5.38     5.9415  -.5615001  
       10         15       4.21     3.0845     1.1255      71.24     70.921   .3190002       7.39     5.9415     1.4485  
       10         16       3.42     3.0845      .3355      69.05     70.921  -1.870995       8.74     5.9415     2.7985  
       10         17       4.67     3.0845     1.5855      83.04     70.921     12.119       9.07     5.9415     3.1285  
       10         18          6     3.0845     2.9155      74.42     70.921   3.499001       9.93     5.9415     3.9885  
       10         19       6.53     3.0845     3.4455      63.51     70.921  -7.410999      11.68     5.9415     5.7385  
       10         20       5.12     3.0845     2.0355      58.12     70.921    -12.801      14.33     5.9415     8.3885  
