1	3.98	49.15	0	17.19	224
2	19.23	194.34	4	160.28	1307
2	43.05	107.88	2	92.76	835
2	7.85	49.38	0	14.1	226
1	55.08	26.02	0	36.14	548
3	13.65	91.15	0	42.6	366
1	31.96	29.04	0	55.23	145
1	2.75	62.93	1	19.18	165
2	67.23	90.71	0	117.54	728
1	17.82	24.44	0	1.36	122
2	33.21	102.52	2	20.48	832
2	14	124.35	0	263.03	54
1	11.69	99.54	1	31.15	154
2	19.5	124.01	1	41.16	723
2	55.93	195.47	2	444.33	1031
2	32.65	80.87	0	11.08	239
1	8.89	35.49	1	136	189
2	12.25	44.6	0	317.55	230
2	29.43	103.16	2	80.58	1400
2	22.4	156.48	3	0.38	1862
3	67.8	95.63	0	23.14	952
2	149.87	121.81	0	45.01	1003
2	19.98	91.38	2	59.76	694
2	19.22	40.06	3	46.31	452
3	6.9	105.17	0	38.82	551
2	51.99	199.92	0	43.85	804
2	24.42	112.48	4	39.13	423
2	18.21	138.17	3	178.51	1401
1	13.36	30.83	0	20.14	462
2	57.23	47.3	1	77.9	383
2	78.25	53.3	0	28.49	216
1	122.08	43.04	0	12.05	690
2	13.46	86.16	2	9.52	1043
2	6.43	93.34	3	89.87	778
1	0.77	37.58	0	264.61	148
1	7	26.54	0	14.32	130
1	14.03	29.55	0	156.23	576
3	20.6	169.49	0	105.13	1144
3	8.25	247.9	3	264.09	987
2	32.14	131.5	3	74.1	1109
2	15.55	111.11	0	72.17	1035
1	82.65	53.91	0	18.71	549
1	15.65	62.65	1	71.28	403
2	47.97	131.93	1	84.7	871
3	26.01	186.87	1	210.69	1104
1	36.25	114.33	0	10.39	768
2	14.37	97.22	0	41.46	745
1	13.28	66.47	0	282.55	502
1	8.5	43.45	1	86.93	316
2	4.18	87.84	0	352.15	257
1	5.99	33.26	0	16.61	143
2	57.81	104.75	0	32.21	933
2	55.79	54.92	0	28.64	220
2	21.74	54.56	2	30.43	480
2	4.15	92.21	0	47.83	222
2	33.25	131.16	0	412.92	1242
2	16.4	130.02	2	20.99	1632
2	26.49	87.38	0	191.88	240
1	5.25	27.02	0	119.12	42
2	74.07	162.02	2	19.1	457
2	18.75	115.55	0	16.09	957
3	10.6	75.92	0	135.46	1363
2	12.55	197.32	3	600.94	525
1	27.6	80.2	0	7.75	139
2	10.05	32.18	0	16.91	256
2	10.3	73.75	0	64.65	663
1	16.9	83.4	0	31.17	540
2	58.38	70.94	0	26.52	316
1	17.15	59.69	0	20.71	391
3	2.07	135.98	0	48.01	918
2	9.23	22.23	2	67.38	1098
3	6.98	141.84	1	192.53	763
2	11.5	270.16	0	42.37	799
1	15.19	58.5	0	25	785
2	25.83	100.32	1	10.64	1148
2	3.75	139.64	0	210.1	1654
2	48.27	97.23	1	27.98	677
1	6.71	89.21	2	266.17	629
2	17.63	118.32	0	37.7	651
1	63.66	89.33	0	10.99	483
3	8.88	145.82	0	172.33	2059
2	49.35	154.7	3	19.48	289
2	14.48	148.19	0	293.17	491
2	31.86	93.4	0	130.88	582
2	8	146.31	3	72.7	780
1	2	48.73	0	9.82	148
2	99.3	75.03	0	53.99	1040
2	34.74	128.01	0	37.74	237
3	2.7	184.29	0	28.05	848
2	2.8	58.9	0	8	306
3	107.56	187.99	2	58.56	1219
3	8.5	112.81	0	98.67	936
1	11.85	71.65	0	40	361
2	14.35	101.16	2	8.69	842
2	5	50.52	0	564.1	576
2	45.66	120.4	1	25.68	487
3	32.8	71.36	1	92.37	737
2	15	175.6	2	45.75	908
1	107.72	34.08	0	50.19	154
2	24.34	101.23	0	6.42	308
2	37.46	71.75	3	163.81	737
2	12.69	65.52	2	32.76	630
2	15.99	44.53	0	55.35	1432
2	22.25	62.37	0	15.28	296
1	61.16	76.69	0	46.12	1567
2	7.65	44.97	0	19.89	215
1	8.75	41.97	0	8.88	125
2	55.58	74.04	0	32.42	525
2	27.67	66.38	0	30.14	244
2	41.51	121.3	2	84.3	835
1	24.03	68.63	0	29.98	501
2	17.65	100.38	0	127.47	648
3	8.28	131.08	3	80.15	446
2	16.24	45.69	0	22.67	254
2	5.7	27.38	0	66.85	753
2	14.63	95.05	0	26.66	1817
1	25.48	61.66	0	3.16	463
2	11	77.66	3	64.64	541
1	22.68	41.14	0	30.75	205
3	4.52	133.16	2	156.28	780
2	12.75	96.48	2	392.55	1137
2	6.52	107.01	2	35.12	699
2	28.73	85.21	2	349.38	487
2	18.99	70.65	3	27.23	838
2	33.4	76.44	0	152.52	328
1	14.84	38.86	0	6.6	143
2	47.9	136.47	3	51.7	1130
2	25.26	87.91	1	411.2	1042
2	2.4	121.39	2	70.98	1142
2	87.8	90.7	1	16.63	969
2	3.2	66.11	0	270.45	891
2	9.75	134.65	2	51.89	589
1	10.12	74.02	2	0.2	215
2	38.51	124.58	3	40.03	345
2	1.65	64.56	0	31.48	384
2	3.95	69.02	0	23.76	562
1	84.05	71.99	0	35.99	280
2	74.02	117.41	1	170.5	1092
2	17.9	133.45	0	0.03	675
2	19.07	149.47	2	25.7	1003
2	36.88	81.31	0	43.06	589
2	14.98	51.11	0	23.86	248
2	156.69	92.94	0	75.98	468
2	14.12	77.2	2	346.17	670
2	59.7	77.03	1	45.09	351
2	42.02	55.15	0	40.05	393
2	19.4	60.14	0	16.43	185
2	11.98	137.75	2	41.46	416
2	74.85	85.26	2	25.33	556
2	27.48	80.33	1	6.65	463
2	28.47	52.65	0	25.94	183
1	24.55	27.02	0	1.85	160
1	1.75	74.41	0	31.04	643
2	20.26	97.57	2	203.75	901
1	18.2	29.19	0	32.44	125
2	24.65	81.41	2	0.37	724
2	1.69	98.92	2	39.72	889
2	56.66	91.24	2	47.63	723
1	18.28	66.8	1	14.28	185
2	0.9	50.57	0	13.28	760
2	4.8	86.47	2	36.05	606
2	57.77	111.59	0	16.87	702
3	18.04	108.25	3	32.12	1134
2	107.8	194.19	0	56.85	424
1	3	40.44	0	3	130
2	74.91	141.13	2	69.89	1229
1	7.74	59.25	0	3.62	159
2	8.89	64.91	0	22.27	885
2	62.25	331.83	0	16.09	161
3	2.48	113.84	0	67.66	1453
1	23.8	194.65	1	232.04	76
2	6.33	80.93	1	92.55	579
2	34.44	71	0	70.34	421
2	12	157.31	0	24.83	200
2	3	156.02	2	25.03	370
2	10.88	100.58	2	390.91	1088
2	2.4	54.92	2	3.32	628
2	24	56.25	2	42.77	329
2	2	45.65	0	17.9	281
2	14.17	73.57	0	261.14	740
3	20.2	95.79	0	237.72	713
3	9.25	55.08	0	70.3	320
2	35.95	92.68	2	45.16	231
2	23.62	93.11	1	27.94	727
2	60.28	124.93	3	226.75	1179
2	48.18	48.54	0	43.72	224
2	1.25	83.15	0	40.6	861
2	11.15	41.97	0	291.53	387
3	11.81	150.02	2	32	850
2	31.29	165.42	2	21	444
2	89.06	96.68	0	304.16	472
2	52.77	144.15	3	85.6	560
2	52.75	102.68	2	47.16	1269
1	16.11	47.77	0	19.11	428
1	20.5	23.66	1	16.42	152
2	36.24	49.9	0	17.41	200
3	14.1	128.97	1	205.91	1467
3	57.84	76.9	0	181.53	832
3	4.4	91.76	0	310.75	243
1	10.78	78.92	0	82.81	104
2	3	181.38	3	211.8	993
2	61.88	90.29	0	67.89	610
2	7.75	202.96	2	66.82	382
2	32.99	98.58	0	89.39	845
3	36.3	90.71	0	78.89	898
2	23.18	121.26	1	79.2	429
2	2.5	76.49	0	165.5	236
1	8.61	54.97	3	15.9	397
1	24.21	91.96	0	244.78	465
2	4.65	75.25	0	35.59	575
3	51.15	255.28	0	371.58	819
1	26.09	26	0	9.23	579
3	59.89	133.08	1	64.43	1109
2	12.77	109.85	0	65.47	688
1	19.33	29.49	0	1.2	232
2	23.75	101.5	1	94.31	898
2	2.78	83.51	0	12.79	244
2	100.54	93.34	0	79.15	721
3	7.5	88.93	0	16.26	642
2	6.63	122.57	3	49.93	939
2	18.1	145	2	57.63	392
2	138.47	43.85	0	26.14	493
2	24.98	605.11	2	350.18	1035
2	17.1	75.34	2	59	318
2	36.16	110.54	0	169.15	918
1	31.43	26.78	0	24.43	108
1	10.65	23.7	0	52.44	712
1	20.58	38.46	0	32.39	450
2	136.15	143.08	0	43.17	995
1	7.3	80.47	2	69.84	621
2	24.68	84.03	0	43.98	346
2	15.02	29.03	0	46.29	719
2	31.41	93.57	0	52.6	1331
2	0.25	86.35	2	28.37	775
2	12.78	88.61	3	75.29	995
2	20.88	128.87	2	67.3	1218
2	21.05	134.94	1	90.84	741
2	21.58	59.62	0	30.08	578
1	0.75	40.42	0	14.09	306
1	17.3	36.31	0	2.53	120
1	37.83	29.14	0	36.74	421
2	6.36	55.52	0	12.28	201
2	10.45	95.33	2	89.26	244
2	19.05	83.27	2	51.5	957
2	35.8	165.53	1	39.23	497
1	45.74	51.75	0	34.45	234
2	62.5	181.35	1	104.22	582
2	9.8	119.71	2	48	379
2	37.49	45.06	0	24.6	525
3	11.55	52.51	0	22.6	953
2	7.23	79.93	2	83.87	469
2	14.4	60.68	0	9.11	1042
2	3.75	55.71	0	25.89	263
3	44.3	137.33	2	70.03	766
2	18.03	77.04	0	30.05	269
3	122.19	242.5	0	32.29	1474
1	80.26	45.94	0	38.49	320
2	42.22	93.32	0	104.25	1029
3	41.68	101.76	0	72.89	1334
1	79.32	99.55	0	16.06	677
2	183.25	96.41	0	1.03	510
2	57.3	40.49	0	28.66	244
2	11.17	111.67	0	42.57	620
3	80.03	139.49	0	109.47	667
2	108.15	82.69	1	37.64	789
2	7.05	63.63	0	174.89	957
3	17.03	167.24	3	169.21	705
2	16.42	85.18	2	29.33	476
3	42.59	181.68	1	37.64	709
2	9.34	53.47	0	34.55	130
2	14.88	68.44	2	275.08	908
2	3	63.93	0	18.32	216
2	12.86	143.65	2	53.61	1609
2	55.12	129.04	1	3.08	489
2	17.74	87.37	2	6.18	227
2	43.26	83.16	0	22.93	673
2	45.27	105.61	3	274.04	969
2	26.65	83.92	1	60.44	667
2	2	159.95	2	250.19	117
2	32.45	222.36	0	3.35	524
3	24.3	83.74	0	82.42	1324
2	2.88	112.01	3	231.96	1095
2	67.34	129.94	0	62.13	752
3	7.79	116.03	2	97.51	1337
1	9.83	44.13	0	46.98	270
2	11	111.53	2	66.77	1320
2	24.15	72.53	0	91.1	256
3	138.91	91.36	0	173.21	1672
1	36.57	50.98	0	33.04	410
2	6.5	131.74	2	50.28	1693
2	50.45	132.81	3	84.08	522
3	73.75	226.95	2	61.15	1126
2	44.87	126.74	0	50.98	1133
2	36.33	129.56	0	64.59	1199
1	26.74	28.59	0	49.96	155
2	2.93	112.85	0	331.8	1174
2	40.76	56.13	0	28.95	427
1	3.9	35.61	1	18.72	191
2	8.43	96.79	2	17.46	571
2	76.98	51.37	0	22.38	174
3	49.45	157.82	0	110.32	807
2	12	55.65	2	1.8	397
2	9.22	173.02	2	228.36	768
2	9.77	63.93	3	9.08	544
1	19.75	107.32	0	32.83	473
1	29.82	82.72	1	17.2	165
1	64	54.42	0	33.89	451
2	23.03	107.17	3	8.3	466
1	15.24	40.07	2	44.12	214
2	21	34.12	0	17.69	1125
3	87.95	162.93	1	108.74	806
2	30.23	42.18	1	16.72	255
2	1.64	88.87	1	32.71	467
3	30.5	93.33	0	61.63	831
1	3.73	48.19	0	24.12	482
2	74.6	46.11	0	14.08	248
2	145.03	71.92	2	67.51	987
2	32.14	57.96	0	64.13	765
2	26.2	87	1	10.7	157
2	83.2	76.16	0	15.61	1416
1	66.42	49.43	0	31.79	412
1	83.98	123.27	0	10.98	697
2	9.63	181.8	3	19.4	1359
1	33.34	24.84	0	12.24	699
2	5.46	103.38	2	52.6	595
2	19.96	59.64	0	58.59	236
2	28.25	115.41	0	400.98	673
2	58.15	148.3	0	141.64	1058
3	63.17	126.42	2	105.86	880
1	63.46	103.32	0	17.81	684
2	16.5	106.77	1	59.56	437
3	32.69	122.37	1	329.52	979
2	25.38	129.11	1	80.96	417
3	119.98	186.86	0	305.3	1359
2	15.05	66.51	1	14.15	277
2	74.34	174.07	2	52.23	1314
2	0.85	118.58	4	40.89	442
2	17.38	78.45	0	87.89	210
2	3	132.93	1	46.38	837
3	1.3	62.02	0	383.36	1257
3	16.93	164.61	2	142.6	623
2	20.95	44.83	0	56.32	600
3	44.7	271.51	0	54.48	706
2	10.25	55.15	0	5.71	223
3	67.46	122.45	0	22.78	903
2	68.98	122.22	1	51.23	630
2	45.14	149.06	3	306.34	425
3	161.88	197.15	0	40.43	1333
2	3.85	157.37	2	10.92	1796
3	89.22	158.48	1	40.81	1089
2	27.85	108.91	2	56.5	1147
2	41.86	110.5	1	6	444
2	21.63	175.17	3	32.87	932
3	6.63	149.41	1	40.89	670
2	143.99	107.46	0	186.53	922
2	45.27	90.57	3	39.36	562
2	22.52	41.41	0	18.79	213
2	12.64	35.21	0	26.97	536
2	51.99	60.19	0	3.5	262
2	8	76.41	0	4.3	832
2	36.55	126.05	1	78.51	1271
3	5.8	231.08	1	239.3	1395
2	2.76	104.72	1	24.79	944
2	50.48	99.99	1	47.15	221
1	41.2	24.53	1	4.24	279
2	21.87	184.15	2	41.57	696
2	97.54	106.96	2	22.77	820
3	47.77	103.9	0	260.38	646
2	1.85	62.12	0	9.84	497
2	8.55	35.65	2	38.37	477
1	19.4	109.41	0	170.61	403
2	126.63	94.55	1	42.95	171
2	138.36	126.82	0	47.33	1369
2	22.5	83.9	1	3.83	935
2	20.55	96.74	1	30.17	624
2	41.84	169.94	1	75.1	1141
2	4	67.71	0	62.61	511
2	103.01	133.63	0	193.71	920
2	27.01	130.38	0	187.15	1270
2	1.25	83.15	1	68.05	865
3	16.31	58.97	0	87.09	337
3	36.6	77.05	1	36.67	895
2	27.95	119.36	0	19.56	733
3	30.36	78.79	0	74.44	470
2	5	121.21	1	40.59	394
2	22.69	117.27	2	94.95	1497
2	29.41	104.13	1	110.37	706
2	26.05	90.5	1	184.62	914
2	14.98	57.61	0	95.1	760
2	18.05	65.03	0	3	222
3	26.3	175.85	2	62.94	620
2	22.5	45.46	2	24.69	485
1	7	38.09	0	44.31	123
2	29.58	69.3	0	55.13	190
3	53.7	78.96	0	254.76	713
2	25.03	108.33	3	296.61	397
2	53.53	177.66	3	238.48	763
3	9	80.7	1	97.21	1212
2	17	71.16	2	27.91	932
2	22.13	38.41	0	21.79	242
2	2.5	133.41	0	55.1	218
3	55.49	131.94	0	101.99	1612
2	15.54	55.71	0	19.38	300
2	35.76	183.93	2	53.95	686
3	4.95	92.07	0	76.28	324
2	27.2	43.8	0	59	361
1	41.68	99.18	2	15.31	664
2	31.66	23.2	0	13.28	337
2	2.5	48.93	0	11.72	240
3	75.55	73.56	0	231.04	755
2	61.41	59.33	0	32.95	958
3	111.73	112.43	0	270.6	880
2	7.72	59.59	1	13.32	511
2	762.67	130.53	2	9.22	1073
2	4.65	75.46	0	152.53	452
1	41.74	46.68	0	9.04	116
1	8.5	24.1	0	38.25	345
2	2.47	99.99	2	65.93	254
2	33.9	35.3	0	17.23	249
2	2.25	149.26	0	28.3	602
1	10.48	68.03	0	108.24	1331
3	1.25	30.95	1	8.44	719
1	8.5	67.02	0	22.92	699
2	26	114.07	1	23.04	652
1	30.13	20.02	0	1.2	398
3	53.35	130.43	0	321.63	849
2	21.1	82	2	42.85	489
2	9.75	157.75	2	160.3	1080
2	8.85	89.86	2	26.66	498
2	26.5	114.86	1	80.92	602
2	7.81	86.78	1	25.47	1417
1	1.25	51.01	0	74.58	345
2	2	121.62	0	28.91	335
3	90.41	156.88	0	315.31	302
2	34.75	340.42	2	295.11	1526
2	12.15	101.16	0	61.3	879
2	54	57.88	0	37.21	385
3	57.83	58.02	0	132.79	313
2	34.05	251.15	2	61.63	1497
3	13.4	97.17	0	211.84	797
2	4	94.05	2	117.54	982
2	8.5	64.11	0	20.35	228
1	16.97	102.48	1	25.4	327
3	19.99	112.55	0	53.94	1029
2	46.74	125.46	3	300.34	1111
2	29.18	46.14	0	29.19	392
3	28.97	214.64	1	45.3	977
2	5.4	82.53	2	39.77	657
2	51.93	185.41	2	21.21	965
2	16.88	118.5	1	26.57	1224
2	49.54	127.57	1	24.56	783
2	25.15	122.54	0	48.43	1130
2	2.8	93.53	3	30.66	618
1	6.93	23.69	1	20.61	197
3	5	62.13	0	10.32	899
1	7.8	28.03	0	24.94	497
1	10	207.43	3	27.87	239
3	3.66	89.9	0	72.25	569
2	4.25	108.82	2	354.16	855
3	51.98	195.41	0	125.12	1135
2	82.68	184.41	2	42.2	2340
2	9.45	43.15	1	31.89	389
2	121.19	43.61	0	119.92	703
1	4	39.82	0	105.69	277
2	1.13	82.61	2	6.24	387
2	33.12	78.49	1	43.69	622
2	6.2	126.11	2	133.96	846
2	2.6	159.88	0	26.58	1122
2	59.25	135.57	1	122.58	1308
2	3.8	66.12	0	73.96	895
2	3	66.72	0	81.2	755
2	63.94	80.75	1	282.5	712
1	2.55	61.2	0	45.95	111
2	3	86.18	3	26.58	301
2	8.81	66.13	0	53.17	477
2	4.85	49.66	0	17.42	304
2	10.79	114.7	0	223.32	695
2	22.07	97.47	0	285.81	957
2	94.87	103.82	0	197.44	181
3	104.48	191.78	0	253.58	1124
3	18.43	65.48	0	35.19	365
2	31.17	90.39	1	142.72	875
3	130.18	115.46	2	93.44	1415
2	7.2	63.57	0	80.64	774
1	12.07	56.19	3	15.38	248
3	23.35	110.53	0	33.05	521
1	101.5	82.94	0	70.35	692
2	5	132.78	3	54.28	850
3	7.35	125.05	1	97.61	1050
2	34.42	191.44	1	123.14	4437
2	12.92	89.03	2	26.26	458
2	36.05	64.08	1	75.9	821
1	32.5	56.54	4	26.05	445
2	101.77	96.7	0	55.2	559
1	109.95	53.8	0	149.78	447
2	54.64	71.7	1	21.67	587
1	23.2	122.7	0	52.92	520
2	3	46.68	0	52.59	253
2	64.13	137.23	0	69.25	769
2	3	140.73	2	49.57	732
3	52.24	91.81	0	67.19	905
3	47.52	103.9	1	43.47	820
2	6.2	88.97	2	36.79	563
2	4.45	127.59	1	52.41	621
2	6.35	68.9	0	69.96	475
2	145.26	181.18	2	148.73	959
2	14.49	28.53	0	38.83	370
2	127.62	107.57	0	97.5	635
2	21	88.42	3	51.56	599
2	38.53	80.27	0	75.65	216
3	66.2	110.5	2	40.4	957
1	23.72	20.49	0	23.79	202
2	20.95	232.87	0	49.21	520
2	3.94	74	2	80.79	491
2	26.25	93.49	0	35.46	935
